,Price
12839,30990.0
12841,1200.0
12842,27990.0
12843,36990.0
12844,63990.0
12845,26990.0
12846,39990.0
12847,28990.0
12848,56495.0
12850,5400.0
12851,13643.0
12852,22990.0
12853,42990.0
12861,52230.0
12864,27990.0
12865,32835.0
12866,13999.0
12867,11999.0
12869,7999.0
12871,31990.0
12872,29980.0
12874,35888.0
12876,23990.0
12881,18990.0
12882,31999.0
12883,18990.0
12884,37990.0
12885,38990.0
12887,19990.0
12890,10990.0
12892,24660.0
12894,14990.0
12896,31987.0
12897,42680.0
12898,22997.0
12899,29990.0
12901,14990.0
12903,22350.0
12904,20990.0
12905,12990.0
12908,34950.0
12909,19990.0
12910,26880.0
12913,22990.0
12914,23990.0
12916,27990.0
12917,25990.0
12918,27980.0
12919,23990.0
12920,23990.0
12921,29990.0
12924,39990.0
12926,26990.0
12927,51888.0
12929,67990.0
12931,4990.0
12934,34990.0
12935,12990.0
12936,23990.0
12937,34890.0
12938,30990.0
12940,26888.0
12941,42990.0
12943,38888.0
12945,20980.0
12946,62990.0
12947,5490.0
12948,22900.0
12949,41990.0
12951,14990.0
12952,24980.0
12953,29990.0
12954,50703.0
12955,4990.0
12956,26850.0
12957,39980.0
12960,26990.0
12963,38999.0
12964,34980.0
12966,18888.0
12974,21999.0
12975,17999.0
12977,46999.0
12978,21990.0
12981,46990.0
12983,28999.0
12984,29999.0
12986,20990.0
12987,17990.0
12989,13999.0
12991,22999.0
12992,16999.0
12994,12998.0
12996,41999.0
12997,22999.0
12999,35999.0
13000,42500.0
13001,21888.0
13003,15990.0
13014,19990.0
13017,55990.0
13019,17999.0
13022,29999.0
13026,22999.0
13027,46990.0
13031,46220.0
13033,10999.0
13035,54999.0
13038,33985.0
13040,26990.0
13041,8999.0
13045,38990.0
13046,22990.0
13047,19990.0
13048,25950.0
13049,11990.0
13050,25850.0
13052,39990.0
13054,32999.0
13055,41485.0
13057,18990.0
13059,15990.0
13061,4990.0
13062,24999.0
13063,22990.0
13065,20998.0
13068,14888.0
13070,15980.0
13073,21999.0
13075,23977.0
13076,26999.0
13078,26989.0
13080,64990.0
13082,8990.0
13084,22977.0
13086,20888.0
13089,21888.0
13090,18990.0
13093,30990.0
13096,31999.0
13098,44990.0
13099,28990.0
13101,33930.0
13102,14698.0
13103,30968.0
13104,60999.0
13106,35980.0
13108,53997.0
13110,55977.0
13113,19990.0
13114,36990.0
13115,16990.0
13118,29990.0
13119,50980.0
13124,27580.0
13125,26990.0
13127,17999.0
13131,19888.0
13136,24999.0
13137,30990.0
13138,28990.0
13139,24888.0
13140,32999.0
13144,50990.0
13148,32990.0
13149,27999.0
13150,13488.0
13151,14975.0
13152,27995.0
13153,57895.0
13156,51988.0
13158,16888.0
13159,56995.0
13160,22990.0
13163,32930.0
13164,15990.0
13166,22950.0
13167,27690.0
13169,19888.0
13170,22988.0
13173,10200.0
13174,20990.0
13176,41888.0
13177,38990.0
13178,12790.0
13179,41888.0
13180,31999.0
13182,35999.0
13185,8999.0
13191,24990.0
13192,46388.0
13194,35788.0
13195,46990.0
13199,24990.0
13200,26999.0
13202,23999.0
13203,22990.0
13204,34888.0
13206,45988.0
13208,17850.0
13209,26977.0
13212,19999.0
13213,10790.0
13214,51990.0
13217,20990.0
13219,26990.0
13220,23488.0
13223,26990.0
13225,49990.0
13226,22888.0
13228,24950.0
13229,25990.0
13230,38790.0
13231,29990.0
13234,56990.0
13235,30990.0
13237,20998.0
13239,28999.0
13241,45990.0
13244,13650.0
13245,22999.0
13247,42990.0
13251,23990.0
13253,28990.0
13254,19900.0
13255,28800.0
13260,39975.0
13261,17999.0
13262,19988.0
13264,5990.0
13265,21999.0
13266,41888.0
13267,29990.0
13269,22888.0
13271,48999.0
13274,22980.0
13275,40990.0
13278,33980.0
13280,44990.0
13281,37888.0
13282,16980.0
13285,29990.0
13287,34980.0
13290,54980.0
13298,27990.0
13300,9990.0
13301,15299.0
13302,21977.0
13304,29998.0
13305,15988.0
13306,23990.0
13312,13990.0
13314,12990.0
13317,15990.0
13318,17990.0
13319,19990.0
13321,41999.0
13323,53988.0
13325,23990.0
13327,14985.0
13332,57999.0
13333,39999.0
13336,27999.0
13339,39999.0
13342,21990.0
13343,29990.0
13345,10982.0
13346,22999.0
13347,26990.0
13348,29999.0
13350,8980.0
13351,50999.0
13353,32999.0
13355,21990.0
13356,8990.0
13357,21990.0
13358,15999.0
13359,42990.0
13360,12990.0
13362,26999.0
13363,23968.0
13370,59999.0
13373,48888.0
13374,25990.0
13375,23999.0
13376,30558.0
13379,18999.0
13382,44888.0
13383,29999.0
13387,55990.0
13389,20998.0
13390,47965.0
13391,22977.0
13392,16966.0
13394,7990.0
13395,29799.0
13397,6990.0
13400,20490.0
13401,31993.0
13402,24350.0
13406,49990.0
13407,28971.0
13408,23988.0
13411,19965.0
13412,8990.0
13413,25871.0
13416,26999.0
13417,13990.0
13418,26999.0
13419,44888.0
13420,28998.0
13421,15990.0
13423,25989.0
13425,58888.0
13427,65890.0
13428,28888.0
13429,34490.0
13430,24888.0
13433,23490.0
13436,22999.0
13439,23977.0
13440,61995.0
13441,11999.0
13443,23977.0
13444,36989.0
13445,27999.0
13446,13998.0
13447,21998.0
13448,36350.0
13449,9990.0
13451,12990.0
13453,27990.0
13454,43888.0
13455,34885.0
13457,57995.0
13458,9990.0
13459,26990.0
13462,33995.0
13463,40888.0
13464,24990.0
13466,26888.0
13467,34888.0
13469,26998.0
13473,14980.0
13476,24888.0
13478,34490.0
13481,31999.0
13485,29999.0
13486,11985.0
13487,28988.0
13488,21499.0
13489,13990.0
13490,27999.0
13492,19588.0
13494,25990.0
13495,17988.0
13496,38599.0
13497,23888.0
13498,38888.0
13500,20990.0
13501,23990.0
13502,16490.0
13503,50970.0
13504,25996.0
13506,41990.0
13508,25888.0
13511,45888.0
13513,31999.0
13514,29990.0
13515,17990.0
13516,49490.0
13520,39990.0
13521,25494.0
13522,22989.0
13523,64993.0
13524,55988.0
13527,41376.0
13531,21488.0
13533,16985.0
13534,54983.0
13536,41900.0
13537,24990.0
13540,46970.0
13543,22977.0
13544,7990.0
13548,48888.0
13550,19991.0
13552,28990.0
13553,15490.0
13555,31999.0
13557,39990.0
13558,20950.0
13560,9999.0
13561,45985.0
13563,9999.0
13564,24999.0
13565,27999.0
13566,56990.0
13567,48988.0
13568,28985.0
13569,21888.0
13570,43889.0
13572,29999.0
13573,25998.0
13574,14999.0
13575,44990.0
13577,12999.0
13578,23350.0
13580,32980.0
13582,48888.0
13585,33000.0
13587,35585.0
13589,26990.0
13590,34969.0
13591,35995.0
13592,37999.0
13607,18888.0
13612,32990.0
13615,24988.0
13616,21880.0
13617,43888.0
13618,26998.0
13619,24995.0
13620,11990.0
13621,41990.0
13626,38995.0
13628,37989.0
13630,26580.0
13632,29982.0
13633,39990.0
13636,34990.0
13637,48990.0
13641,23888.0
13642,57995.0
13646,26980.0
13647,27998.0
13648,24984.0
13652,39999.0
13654,16990.0
13655,33980.0
13656,33980.0
13657,24780.0
13659,29988.0
13663,29990.0
13664,26580.0
13665,44998.0
13666,20990.0
13668,54998.0
13669,17365.0
13672,39898.0
13673,23990.0
13675,13980.0
13677,22990.0
13679,12998.0
13681,21998.0
13683,49970.0
13685,27990.0
13688,44998.0
13690,41485.0
13691,34888.0
13696,18977.0
13697,27999.0
13699,28998.0
13702,18990.0
13704,26988.0
13706,22888.0
13709,32990.0
13710,22999.0
13711,23990.0
13712,38988.0
13713,43989.0
13715,42499.0
13716,15990.0
13717,43999.0
13719,37990.0
13720,43885.0
13724,22999.0
13725,16888.0
13726,63979.0
13728,10990.0
13731,29977.0
13732,33999.0
13734,29588.0
13739,29919.0
13740,25900.0
13741,27990.0
13743,42388.0
13744,24996.0
13745,20990.0
13747,45999.0
13749,34984.0
13750,32888.0
13751,12990.0
13752,23999.0
13754,33580.0
13755,29990.0
13756,29859.0
13757,31965.0
13759,54668.0
13760,43981.0
13763,42867.0
13764,38888.0
13765,43965.0
13770,47850.0
13772,24980.0
13773,29990.0
13778,68888.0
13779,24990.0
13780,47888.0
13783,62999.0
13785,27980.0
13786,58990.0
13787,44388.0
13788,36990.0
13792,22850.0
13796,30984.0
13799,26988.0
13800,34768.0
13802,39380.0
13805,14990.0
13809,46888.0
13810,29990.0
13812,49988.0
13813,22888.0
13815,36899.0
13816,17977.0
13823,7999.0
13825,23999.0
13827,30990.0
13830,23988.0
13833,36990.0
13835,21955.0
13837,53887.0
13838,21990.0
13839,64989.0
13842,51668.0
13846,29990.0
13849,37990.0
13851,34990.0
13852,24977.0
13854,30388.0
13856,34998.0
13857,15499.0
13859,10499.0
13861,17999.0
13862,26999.0
13863,58483.0
13864,8880.0
13865,13990.0
13868,27588.0
13869,8999.0
13870,26977.0
13872,25977.0
13874,41290.0
13875,18990.0
13877,47977.0
13878,30388.0
13879,46990.0
13882,10999.0
13883,28980.0
13884,22999.0
13885,10999.0
13886,37888.0
13887,62811.0
13888,57888.0
13889,47980.0
13890,16990.0
13891,28999.0
13892,43999.0
13894,40990.0
13895,27990.0
13897,29951.0
13900,4985.0
13902,49890.0
13903,26999.0
13904,48490.0
13905,35990.0
13906,27999.0
13907,16999.0
13908,36999.0
13909,20968.0
13910,35488.0
13913,9980.0
13914,25780.0
13915,13488.0
13916,19350.0
13917,47980.0
13918,41485.0
13920,25998.0
13922,28588.0
13924,19998.0
13925,35996.0
13929,16990.0
13931,23980.0
13932,28988.0
13933,35989.0
13936,18888.0
13941,33585.0
13943,25350.0
13945,36888.0
13946,5985.0
13947,27990.0
13948,24369.0
13949,19990.0
13950,32980.0
13951,24999.0
13952,24999.0
13956,32998.0
13959,26990.0
13961,28965.0
13966,24288.0
13970,24888.0
13972,34980.0
13973,19490.0
13974,41980.0
13975,41999.0
13979,33990.0
13981,27999.0
13983,34485.0
13984,22999.0
13986,31988.0
13987,23977.0
13988,6990.0
13989,33999.0
13991,9985.0
13994,12985.0
13995,29388.0
13996,18990.0
13997,26999.0
14000,30490.0
14004,34990.0
14007,67999.0
14008,36990.0
14009,19985.0
14010,47990.0
14014,57875.0
14015,67990.0
14016,26980.0
14017,40777.0
14018,49481.0
14019,49900.0
14020,22977.0
14023,31998.0
14024,35980.0
14025,31888.0
14027,39990.0
14028,27688.0
14033,49998.0
14036,39990.0
14038,26990.0
14039,26999.0
14040,40982.0
14041,37555.0
14048,53988.0
14049,44490.0
14050,45994.0
14053,35871.0
14058,52998.0
14060,46994.0
14061,34999.0
14067,53888.0
14068,51778.0
14069,9450.0
14070,29369.0
14071,22999.0
14076,22999.0
14077,43988.0
14078,57988.0
14079,52389.0
14080,23999.0
14086,55989.0
14088,27990.0
14094,26977.0
14096,44888.0
14097,43988.0
14099,10999.0
14101,29980.0
14104,26999.0
14105,45999.0
14110,26977.0
14111,26990.0
14113,27977.0
14115,27990.0
14119,47980.0
14121,5000.0
14122,13989.0
14123,14999.0
14124,16977.0
14129,13990.0
14130,23990.0
14132,17990.0
14133,23888.0
14134,17985.0
14137,16990.0
14138,25942.0
14141,22888.0
14142,12990.0
14143,22999.0
14145,33999.0
14146,35999.0
14148,28970.0
14149,21750.0
14154,11999.0
14158,26999.0
14161,10990.0
14163,33999.0
14165,19888.0
14167,28588.0
14169,40998.0
14170,12990.0
14171,12999.0
14172,39980.0
14174,23990.0
14175,20888.0
14176,8990.0
14178,7450.0
14179,39997.0
14186,29999.0
14187,28999.0
14188,31999.0
14189,11455.0
14190,21999.0
14192,29999.0
14193,23369.0
14196,28982.0
14200,26990.0
14203,13999.0
14205,13988.0
14206,22992.0
14207,34990.0
14209,30988.0
14211,20990.0
14215,43990.0
14217,39998.0
14218,27999.0
14219,34485.0
14220,11990.0
14221,9985.0
14224,43990.0
14229,22488.0
14231,19988.0
14232,42369.0
14233,34999.0
14234,59488.0
14235,28888.0
14241,25290.0
14246,29490.0
14249,18980.0
14251,29995.0
14253,12990.0
14254,25990.0
14255,25998.0
14256,29480.0
14257,35984.0
14258,24999.0
14259,39978.0
14261,5990.0
14263,7990.0
14269,27990.0
14270,14990.0
14271,36990.0
14275,19990.0
14280,19998.0
14282,21997.0
14284,31987.0
14286,23999.0
14287,29490.0
14288,67888.0
14289,24999.0
14290,32980.0
14292,44990.0
14293,45990.0
14294,45999.0
14295,31990.0
14296,54350.0
14297,52999.0
14299,9999.0
14300,29789.0
14305,9990.0
14313,10888.0
14317,13999.0
14318,33988.0
14320,5999.0
14322,14999.0
14326,59999.0
14328,14998.0
14338,30990.0
14341,21999.0
14345,13990.0
14346,34990.0
14349,17999.0
14353,32990.0
14354,23999.0
14356,12990.0
14358,31999.0
14361,13990.0
14362,14990.0
14367,18985.0
14368,37500.0
14369,18994.0
14371,7200.0
14373,12989.0
14374,36840.0
14375,55999.0
14377,29990.0
14378,26240.0
14381,11999.0
14383,25510.0
14389,36750.0
14391,19690.0
14394,31210.0
14395,19870.0
14396,40290.0
14398,25290.0
14400,32999.0
14402,29995.0
14403,42050.0
14404,38999.0
14406,22987.0
14410,17990.0
14411,28500.0
14413,36740.0
14417,18999.0
14418,31900.0
14419,32000.0
14420,16990.0
14421,21990.0
14423,8488.0
14425,23990.0
14428,60830.0
14429,13990.0
14431,39990.0
14432,38990.0
14433,33490.0
14435,42490.0
14440,28988.0
14442,40990.0
14443,30320.0
14446,17988.0
14449,63390.0
14451,50990.0
14452,32500.0
14453,54990.0
14455,43990.0
14456,12990.0
14457,41610.0
14458,33990.0
14459,47890.0
14469,22000.0
14471,23982.0
14473,7990.0
14475,53600.0
14478,18888.0
14479,24290.0
14480,19999.0
14481,36520.0
14482,38990.0
14484,12990.0
14486,30999.0
14489,67900.0
14490,48650.0
14492,18990.0
14494,57900.0
14495,39970.0
14499,40110.0
14500,31990.0
14501,34777.0
14505,43310.0
14510,23888.0
14514,14999.0
14518,7888.0
14520,15990.0
14525,27490.0
14536,48500.0
14539,15998.0
14544,58000.0
14546,19990.0
14550,35998.0
14552,46375.0
14553,24990.0
14556,40999.0
14558,19990.0
14561,41999.0
14562,45990.0
14564,43999.0
14566,55150.0
14570,19999.0
14571,54790.0
14572,38990.0
14574,63800.0
14577,50400.0
14584,25990.0
14590,28750.0
14591,25510.0
14593,44900.0
14595,49740.0
14603,68200.0
14605,36550.0
14607,35490.0
14609,36290.0
14610,50200.0
14618,66750.0
14625,54320.0
14626,46085.0
14632,30870.0
14633,28390.0
14635,42600.0
14644,38790.0
14645,28990.0
14650,62140.0
14651,27490.0
14657,39350.0
14660,48280.0
14664,46600.0
14667,38500.0
14669,50790.0
14671,64300.0
14673,53980.0
14674,29130.0
14677,31870.0
14678,35500.0
14692,67990.0
14695,48500.0
14696,46805.0
14697,47925.0
14709,34520.0
14710,60195.0
14711,36890.0
14715,59500.0
14716,59130.0
14720,45600.0
14721,55490.0
14728,62430.0
14729,45490.0
14739,38990.0
14751,62690.0
14763,46150.0
14765,47150.0
14766,11999.0
14768,17990.0
14770,55888.0
14774,12999.0
14775,31800.0
14779,25800.0
14782,34990.0
14783,19490.0
14786,19990.0
14787,47130.0
14788,19990.0
14790,33880.0
14796,9995.0
14797,43090.0
14803,56800.0
14805,8999.0
14806,9999.0
14813,18990.0
14819,35990.0
14820,9990.0
14821,51810.0
14822,43500.0
14824,54990.0
14830,19950.0
14832,12950.0
14836,20900.0
14838,17750.0
14840,18500.0
14844,53150.0
14846,9999.0
14847,38990.0
14855,56990.0
14858,42288.0
14864,7990.0
14868,45779.0
14869,26888.0
14874,14999.0
14876,24999.0
14878,37880.0
14880,47162.0
14881,51490.0
14884,32950.0
14885,42100.0
14891,14950.0
14894,6999.0
14896,15990.0
14898,37109.12637938475
14900,14995.0
14902,37990.0
14906,66990.0
14907,16999.0
14913,43148.0
14916,21490.0
14918,45290.0
14919,49690.0
14920,38888.0
14922,38000.0
14928,38384.0
14930,38490.0
14933,24990.0
14937,11999.0
14939,43870.0
14940,5500.0
14945,24990.0
14946,40990.0
14947,19990.0
14949,13990.0
14950,18990.0
14952,16990.0
14953,19990.0
14956,46988.0
14958,5999.0
14959,57790.0
14960,7999.0
14961,16990.0
14963,53921.0
14964,53800.0
14967,67990.0
14968,25480.0
14975,57990.0
14978,39995.0
14982,57900.0
14983,25490.0
14989,8888.0
14991,27990.0
14993,58999.0
15000,53000.0
15006,53044.0
15007,48135.0
15008,13990.0
15009,57730.0
15010,60880.0
15012,45780.0
15013,14999.0
15014,59195.0
15015,52710.0
15018,40990.0
15020,10990.0
15021,46346.0
15022,51390.0
15026,9800.0
15028,13995.0
15030,8200.0
15036,23490.0
15038,22900.0
15039,8000.0
15041,39995.0
15043,59990.0
15053,26998.0
15054,65888.0
15066,59230.0
15067,33990.0
15074,67880.0
15075,13880.0
15077,11999.0
15079,18990.0
15082,21888.0
15085,8999.0
15086,49990.0
15087,7888.0
15092,13995.0
15093,14999.0
15094,9990.0
15096,16800.0
15097,14999.0
15098,18800.0
15099,18995.0
15102,15999.0
15104,33888.0
15106,13950.0
15108,45887.0
15112,44990.0
15113,32888.0
15114,15995.0
15115,9999.0
15116,19990.0
15117,7950.0
15118,19990.0
15121,16990.0
15122,18999.0
15123,29000.0
15124,26400.0
15126,7995.0
15127,40888.0
15128,19950.0
15129,19995.0
15130,14999.0
15133,26888.0
15134,60690.0
15136,27990.0
15137,44663.0
15139,41990.0
15148,45999.0
15153,24990.0
15155,40789.0
15159,14999.0
15160,23900.0
15161,28900.0
15162,54990.0
15163,23995.0
15165,14995.0
15167,52990.0
15170,20995.0
15171,19800.0
15174,27999.0
15175,20800.0
15177,31950.0
15180,23990.0
15185,23999.0
15186,42990.0
15187,27900.0
15188,10999.0
15192,53990.0
15193,44999.0
15194,6995.0
15196,18880.0
15198,10990.0
15201,10990.0
15205,20995.0
15206,26880.0
15207,42990.0
15210,42800.0
15214,6999.0
15219,19995.0
15220,65990.0
15221,53888.0
15222,34990.0
15224,17880.0
15226,37109.12637938475
15227,28999.0
15231,9999.0
15233,21999.0
15236,16995.0
15237,13990.0
15239,57588.0
15240,4950.0
15242,25480.0
15243,6990.0
15244,6999.0
15245,17490.0
15250,26999.0
15251,37109.12637938475
15252,25999.0
15254,40950.0
15258,37109.12637938475
15259,28950.0
15260,31888.0
15263,4995.0
15264,24888.0
15265,11999.0
15267,21990.0
15271,11880.0
15272,25888.0
15275,24990.0
15276,23888.0
15277,34950.0
15280,18950.0
15281,54990.0
15282,21995.0
15283,66841.0
15286,59990.0
15288,14995.0
15289,23990.0
15293,27790.0
15294,26999.0
15297,21980.0
15298,54117.0
15302,50990.0
15304,65740.0
15305,51600.0
15308,11490.0
15310,29880.0
15313,64990.0
15314,28950.0
15318,29995.0
15319,6500.0
15324,24950.0
15326,16888.0
15327,43900.0
15333,26995.0
15334,27999.0
15335,21999.0
15337,4999.0
15340,31990.0
15341,37109.12637938475
15343,14880.0
15348,42995.0
15349,19490.0
15351,44998.0
15354,19990.0
15355,32990.0
15356,30690.0
15358,30980.0
15359,43673.0
15367,28990.0
15369,45000.0
15373,26990.0
15378,42490.0
15379,88.0
15380,42485.0
15382,39900.0
15383,24999.0
15393,37990.0
15395,7950.0
15396,42700.0
15398,44454.0
15402,27990.0
15403,43880.0
15404,20990.0
15405,30990.0
15406,11990.0
15407,34990.0
15408,44388.0
15415,61950.0
15417,47988.0
15419,43990.0
15423,16950.0
15424,39980.0
15427,64990.0
15428,39485.0
15430,54990.0
15434,8990.0
15435,50990.0
15438,54868.0
15439,59990.0
15441,53880.0
15442,29990.0
15446,13990.0
15448,12800.0
15449,33888.0
15452,16500.0
15453,27990.0
15454,13990.0
15459,52490.0
15460,40990.0
15461,18999.0
15464,15000.0
15465,43990.0
15466,46990.0
15469,23000.0
15470,29995.0
15472,52990.0
15473,17500.0
15477,15995.0
15478,5990.0
15479,28990.0
15481,9999.0
15485,58990.0
15487,52979.0
15488,34990.0
15490,5750.0
15491,63990.0
15492,24995.0
15496,8950.0
15501,28777.0
15504,32888.0
15506,28990.0
15508,13995.0
15511,29990.0
15512,19995.0
15513,18888.0
15514,58990.0
15516,43480.0
15518,12990.0
15524,25990.0
15528,44990.0
15531,28490.0
15533,17990.0
15534,18990.0
15537,24990.0
15538,36990.0
15539,31777.0
15541,49990.0
15542,56430.0
15543,38990.0
15545,11999.0
15546,47500.0
15548,9999.0
15550,37109.12637938475
15551,41990.0
15552,13999.0
15553,47950.0
15555,47990.0
15556,43674.0
15557,21990.0
15558,34990.0
15559,54990.0
15563,19888.0
15566,41990.0
15568,36990.0
15572,27888.0
15573,38990.0
15577,25990.0
15579,48990.0
15580,28679.0
15586,30990.0
15587,14950.0
15588,39990.0
15589,22990.0
15592,6999.0
15593,52200.0
15595,42990.0
15598,36521.0
15602,12990.0
15603,43771.0
15604,65790.0
15608,29990.0
15609,22990.0
15610,57042.0
15612,23990.0
15618,38888.0
15622,47888.0
15625,28990.0
15626,64567.0
15627,64888.0
15628,52900.0
15631,20990.0
15632,19900.0
15634,37490.0
15636,35985.0
15638,41990.0
15640,15990.0
15641,28490.0
15644,41985.0
15648,36830.0
15649,11990.0
15650,26599.0
15653,45830.0
15656,33600.0
15657,18888.0
15659,38990.0
15660,24888.0
15661,35990.0
15662,31490.0
15663,23930.0
15664,20990.0
15665,45990.0
15668,37109.12637938475
15669,58490.0
15671,24990.0
15672,33990.0
15673,36990.0
15674,37109.12637938475
15675,39490.0
15676,37109.12637938475
15681,18999.0
15682,23990.0
15683,17990.0
15684,38750.0
15685,32990.0
15686,7990.0
15689,40990.0
15691,24999.0
15692,21999.0
15693,43085.0
15694,19999.0
15695,40895.0
15696,35999.0
15697,31999.0
15698,33990.0
15700,23990.0
15702,59990.0
15707,20872.0
15713,36545.0
15714,41638.0
15719,18990.0
15722,49452.0
15724,58990.0
15727,9419.0
15729,32888.0
15730,44999.0
15733,54380.0
15734,18988.0
15735,29988.0
15738,17690.0
15740,15690.0
15742,19500.0
15743,20990.0
15744,10888.0
15747,28990.0
15748,7800.0
15749,40988.0
15751,32888.0
15754,14627.0
15757,48990.0
15758,8990.0
15761,44771.0
15762,44459.0
15765,58490.0
15766,46620.0
15768,43488.0
15771,43888.0
15772,66800.0
15773,48717.0
15774,18999.0
15775,41231.0
15776,31990.0
15777,68800.0
15778,40998.0
15781,44012.0
15782,12890.0
15783,44868.0
15785,47926.0
15788,21990.0
15789,62160.0
15791,21990.0
15792,37109.12637938475
15793,62970.0
15794,60150.0
15796,54990.0
15798,23990.0
15800,37690.0
15801,36361.0
15802,57265.0
15803,25990.0
15804,59990.0
15805,21990.0
15806,8888.0
15807,25866.0
15808,20990.0
15809,50880.0
15811,29990.0
15813,49059.0
15814,43490.0
15815,19990.0
15819,15990.0
15821,65774.0
15822,28990.0
15823,54990.0
15824,37109.12637938475
15826,67990.0
15827,37109.12637938475
15828,68029.0
15830,37109.12637938475
15832,53950.0
15833,52149.0
15835,32990.0
15837,64990.0
15838,43880.0
15840,47300.0
15842,17990.0
15843,15690.0
15844,63019.0
15845,21990.0
15846,7990.0
15847,37109.12637938475
15849,8490.0
15852,25990.0
15855,38970.0
15856,47744.0
15857,53950.0
15858,10990.0
15860,18990.0
15864,37109.12637938475
15865,23480.0
15866,14888.0
15868,63019.0
15872,40888.0
15877,21888.0
15879,48990.0
15880,46550.0
15882,41950.0
15883,37109.12637938475
15885,58585.0
15886,35990.0
15889,34470.0
15891,37109.12637938475
15892,18790.0
15894,32990.0
15896,37109.12637938475
15897,10499.0
15898,40990.0
15901,36990.0
15902,17690.0
15904,21990.0
15907,24999.0
15910,28990.0
15912,29950.0
15915,24990.0
15916,37109.12637938475
15917,25990.0
15918,29990.0
15920,27500.0
15923,7387.0
15929,37109.12637938475
15933,54888.0
15941,37109.12637938475
15948,37109.12637938475
15949,43490.0
15952,37109.12637938475
15954,57903.0
15961,17690.0
15962,52950.0
15964,47382.0
15966,29950.0
15967,26990.0
15970,11999.0
15971,14888.0
15972,22950.0
15973,17990.0
15974,32969.0
15975,45470.0
15976,35990.0
15977,27990.0
15978,26990.0
15979,15490.0
15980,35990.0
15982,21995.0
15983,29990.0
15985,11999.0
15986,56990.0
15987,9999.0
15988,24645.0
15989,8999.0
15990,8250.0
15991,37109.12637938475
15993,29990.0
15997,15990.0
15998,23998.0
16000,14990.0
16001,38071.0
16003,41990.0
16006,42450.0
16007,36950.0
16012,34926.0
16014,21990.0
16018,22990.0
16021,38990.0
16024,6990.0
16025,13999.0
16026,7430.0
16031,9990.0
16034,46027.0
16038,21990.0
16040,49990.0
16043,52780.0
16046,18990.0
16049,18900.0
16050,59975.0
16052,13500.0
16053,40585.0
16054,54990.0
16055,18999.0
16058,21987.0
16060,34800.0
16061,14999.0
16063,45888.0
16064,20500.0
16065,24990.0
16066,15999.0
16068,42163.0
16069,25450.0
16070,18250.0
16071,15999.0
16080,29950.0
16083,9500.0
16086,32998.0
16087,49990.0
16089,24988.0
16095,32990.0
16097,30950.0
16098,29797.0
16100,29999.0
16101,37109.12637938475
16102,28190.0
16105,18750.0
16107,37485.0
16109,11990.0
16110,58900.0
16111,66888.0
16112,41990.0
16113,23990.0
16115,29990.0
16122,31800.0
16124,26990.0
16125,8400.0
16129,51842.0
16130,34690.0
16131,38990.0
16132,46500.0
16134,39990.0
16137,55900.0
16139,27880.0
16140,49990.0
16141,39990.0
16142,9999.0
16144,37109.12637938475
16145,14999.0
16146,12499.0
16148,14999.0
16149,19990.0
16151,7999.0
16154,39645.0
16155,44360.0
16161,17995.0
16162,57600.0
16163,39990.0
16165,11990.0
16166,21450.0
16167,33950.0
16170,15999.0
16171,36990.0
16172,19700.0
16173,9995.0
16174,9999.0
16175,17990.0
16178,34990.0
16181,20999.0
16182,6999.0
16183,12500.0
16184,17448.0
16185,12995.0
16186,8500.0
16187,15999.0
16188,40950.0
16192,27290.0
16193,21990.0
16195,17990.0
16196,9999.0
16198,13999.0
16200,40980.0
16202,8999.0
16203,12499.0
16206,39988.0
16208,19999.0
16209,18000.0
16213,18990.0
16215,27850.0
16216,11999.0
16217,19988.0
16218,23900.0
16220,32856.0
16221,12900.0
16222,13888.0
16223,28590.0
16226,21989.0
16227,21450.0
16228,36770.0
16230,35280.0
16231,41888.0
16232,65888.0
